t,pose_x,pose_y,pose_z,point_x,point_y,point_z,dx,dy,dz,norm,dt,ux,uy,uz,l,l_err
15.001996099,0.001973546575754881,-0.008916937746107578,1.2622836828231812,-0.002415064023807645,0.002590239280834794,0.8702038526535034,0.004388610599562526,-0.011507177026942372,0.39207983016967773,0.3922732061357331,6.336000000217723e-06,0.011187637929173254,-0.029334598557722285,0.9995070375365163,0.3922732061357331,0.0002655021089104648
15.011104513,0.0019767386838793755,-0.008678517304360867,1.2622425556182861,-0.0022693451028317213,0.0022966889664530754,0.8701274394989014,0.004246083786711097,-0.010975206270813942,0.39211511611938477,0.3922916627581184,4.302000000677708e-06,0.010823793085118848,-0.027977159120970416,0.99954996076773,0.3922916627581184,0.00028395873129577476
15.021230504,0.001975312829017639,-0.008573745377361774,1.2621840238571167,-0.002330058952793479,0.002092167502269149,0.8700507283210754,0.004305371781811118,-0.010665912879630923,0.39213329553604126,0.3923019492580833,8.172999999445096e-06,0.01097463775021609,-0.027188019075108264,0.999570092062094,0.3923019492580833,0.00029424523126070357
15.030916405,0.0021502249874174595,-0.008434156887233257,1.2620097398757935,-0.0025452689733356237,0.0019346822518855333,0.8699457049369812,0.004695493960753083,-0.01036883913911879,0.39206403493881226,0.3922292288714988,5.181000000575864e-06,0.011971300492476581,-0.026435661536371134,0.9995788331910862,0.3922292288714988,0.00022152484467619082
15.040995868,0.0022534753661602736,-0.008296352811157703,1.2619563341140747,-0.0029466720297932625,0.0017983127618208528,0.8697753548622131,0.005200147395953536,-0.010094665572978556,0.3921809792518616,0.39234533805426947,6.673400000067886e-05,0.013254005824925204,-0.025729031528806533,0.9995810863887845,0.39234533805426947,0.00033763402744685367
15.051031618,0.0024316024500876665,-0.008112269453704357,1.2618436813354492,-0.003489797469228506,0.0017447664868086576,0.8696202635765076,0.005921399919316173,-0.009857035940513015,0.39222341775894165,0.39239193872076716,7.075000000078546e-05,0.015090523874217361,-0.02512038339178892,0.9995705289910519,0.39239193872076716,0.0003842346939445518
15.060778572,0.002556432504206896,-0.007866410538554192,1.2617661952972412,-0.004210303537547588,0.0017101377015933394,0.8694413304328918,0.006766736041754484,-0.009576548240147531,0.39232486486434937,0.3925000618900392,4.630900000002214e-05,0.017240089107680746,-0.024398845172234514,0.9995536382214917,0.3925000618900392,0.0004923578632166081
15.071096047,0.0026186893228441477,-0.0076199122704565525,1.261660099029541,-0.004718496929854155,0.0016654852079227567,0.8694068193435669,0.007337186252698302,-0.00928539747837931,0.3922532796859741,0.39243176264522894,6.6860000007551434e-06,0.018696718642857043,-0.023661177208975336,0.9995451872752303,0.39243176264522894,0.0004240586184063311
15.080997845,0.002767362631857395,-0.007168612442910671,1.2615643739700317,-0.005114973988384008,0.0015793917700648308,0.869307279586792,0.007882336620241404,-0.008748004212975502,0.39225709438323975,0.3924337993882368,-3.984000001011623e-06,0.020085774040179874,-0.022291668624396584,0.9995497202196332,0.3924337993882368,0.0004260953614141916
15.093331179,0.0028515008743852377,-0.006865848787128925,1.261439323425293,-0.005443973001092672,0.0014831863809376955,0.8692023754119873,0.00829547387547791,-0.00834903516806662,0.39223694801330566,0.39241348685009414,1.2329000000477208e-05,0.021139624792373315,-0.021276116769289418,0.9995501203635849,0.39241348685009414,0.0004057828232715277
15.10296658,0.002894563367590308,-0.006582622416317463,1.261393666267395,-0.00560767250135541,0.0012721868697553873,0.8690887093544006,0.008502235868945718,-0.00785480928607285,0.3923049569129944,0.3924756874791076,2.210999999974206e-06,0.02166308930766141,-0.020013492648486616,0.9995649907202919,0.3924756874791076,0.0004679834522849924
15.111486443,0.003053508698940277,-0.006294031161814928,1.2612968683242798,-0.005614037625491619,0.000963754253461957,0.8690475821495056,0.008667546324431896,-0.007257785415276885,0.39224928617477417,0.39241216127057055,1.3475999999457144e-05,0.022087863679779208,-0.018495312152858073,0.9995849387152809,0.39241216127057055,0.00040445724374793546
15.122924603,0.0033182522747665644,-0.00606659147888422,1.261144995689392,-0.005399714224040508,0.0005143324378877878,0.8690113425254822,0.008717966498807073,-0.006580923916772008,0.3921336531639099,0.39228575483076905,-2.499999993688107e-07,0.022223510263756525,-0.016775842190882,0.9996122681871924,0.39228575483076905,0.0002780508039464391
15.135233232,0.003564568003639579,-0.005789398681372404,1.2610456943511963,-0.0050684986636042595,0.00013715792738366872,0.8690093159675598,0.008633066667243838,-0.005926556608756073,0.3920363783836365,0.39217620515461626,6.5990000006621585e-06,0.02201323423954351,-0.015111973982255032,0.999643459319709,0.39217620515461626,0.00016850112779365212
15.141441337,0.0037181477528065443,-0.0054821111261844635,1.2609095573425293,-0.004622779320925474,-0.00018922075105365366,0.8690394163131714,0.008340927073732018,-0.00529289037513081,0.3918701410293579,0.3919946341256999,4.777000000899534e-06,0.02127816645331261,-0.013502456192891539,0.9996824112232565,0.3919946341256999,-1.3069901122708671e-05
15.150906972,0.0038723298348486423,-0.00513103511184454,1.2607882022857666,-0.004039619117975235,-0.0005592736415565014,0.8690266609191895,0.007911948952823877,-0.004571761470288038,0.39176154136657715,0.3918680967278271,-1.0879999994273248e-06,0.020190337051906374,-0.011666582476254418,0.999728083602264,0.3918680967278271,-0.0001396072989955366
15.163249076,0.00406499020755291,-0.004673395771533251,1.2607439756393433,-0.0032536485232412815,-0.0011563895968720317,0.8691311478614807,0.007318638730794191,-0.003517006174661219,0.39161282777786255,0.39169699856582807,3.8259000000095966e-05,0.018684439139413603,-0.008978894879303385,0.9997851125020776,0.39169699856582807,-0.00031070546099454255
15.170975111,0.004259046167135239,-0.004252459388226271,1.260685682296753,-0.0025102037470787764,-0.0019208599114790559,0.8692008256912231,0.006769249914214015,-0.002331599476747215,0.3914848566055298,0.39155031867178103,5.011999999027239e-06,0.01728832691843209,-0.005954788862531075,0.9998328131452598,0.39155031867178103,-0.00045738535504158406
15.180788493,0.0043894206173717976,-0.0039021153934299946,1.260547399520874,-0.001886997721157968,-0.0024450276978313923,0.8691630363464355,0.006276418338529766,-0.0014570876955986023,0.3913843631744385,0.39143739763744295,0.00016661999999989519,0.016034283838007497,-0.00372240287819455,0.9998645135510185,0.39143739763744295,-0.00057030638937966
