t,pose_x,pose_y,pose_z,point_x,point_y,point_z,dx,dy,dz,norm,dt,ux,uy,uz,l,l_err
15.002212648,0.10879281163215637,-0.017895080149173737,0.9060260653495789,0.10694626718759537,-0.021949462592601776,0.5049413442611694,0.0018465444445610046,0.0040543824434280396,0.4010847210884094,0.4011094629075092,6.0649999991113646e-06,0.004603592324090331,0.010107920202229009,0.9999383165410249,0.4011094629075092,-0.0030944756889186853
15.029467764,0.10889474302530289,-0.01815459132194519,0.9085680842399597,0.10781306028366089,-0.02200346253812313,0.5080166459083557,0.0010816827416419983,0.0038488712161779404,0.400551438331604,0.40057139013752474,7.2539999997900395e-06,0.002700349471465332,0.009608452602809552,0.9999501916352191,0.40057139013752474,-0.003632548458903151
15.033639799,0.10913419723510742,-0.018352504819631577,0.9111035466194153,0.10842998325824738,-0.022129539400339127,0.5110582709312439,0.0007042139768600464,0.00377703458070755,0.4000452756881714,0.4000637255587841,-1.8509999986093817e-06,0.0017602545091446222,0.009441082356147195,0.9999538826705997,0.4000637255587841,-0.004140213037643781
15.033713187,0.10925698280334473,-0.01859629899263382,0.9134925603866577,0.1090572252869606,-0.02285698428750038,0.5132906436920166,0.00019975751638412476,0.004260685294866562,0.4002019166946411,0.4002246462529659,1.6999999985500835e-07,0.0004991134810270182,0.010645734426294063,0.9999432079994633,0.4002246462529659,-0.003979292343462004
15.04600588,0.10943150520324707,-0.018829815089702606,0.9159437417984009,0.10962855815887451,-0.023800306022167206,0.5158135890960693,-0.0001970529556274414,0.0049704909324646,0.40013015270233154,0.40016107220913955,6.197000001151309e-06,-0.0004924340954495793,0.012421225545564388,0.9999227323471589,0.40016107220913955,-0.004042866387288346
15.054129171,0.10952125489711761,-0.019088048487901688,0.9184508323669434,0.11005600541830063,-0.024695463478565216,0.518222987651825,-0.0005347505211830139,0.0056074149906635284,0.4002278447151184,0.4002674814999419,5.6449999998875455e-06,-0.0013359829261650662,0.014009169492486845,0.9999009742568271,0.4002674814999419,-0.00393645709648599
15.066642699,0.10954934358596802,-0.01936819590628147,0.9209583401679993,0.11054625362157822,-0.02583383582532406,0.5207559466362,-0.000996910035610199,0.006465639919042587,0.4002023935317993,0.4002558608162571,-2.500000011451675e-07,-0.0024906819192532553,0.016153767007576005,0.9998664172353436,0.4002558608162571,-0.003948077780170811
15.074651661,0.10971619188785553,-0.01958778128027916,0.923559308052063,0.11108150333166122,-0.026747731491923332,0.5229070782661438,-0.0013653114438056946,0.007159950211644173,0.4006522297859192,0.4007185273914856,8.33199999838996e-06,-0.0034071582681572425,0.01786777930696774,0.9998345531812617,0.4007185273914856,-0.003485411204942279
15.082740148,0.10992856323719025,-0.019805820658802986,0.9260684251785278,0.1113349199295044,-0.027376139536499977,0.5257230401039124,-0.001406356692314148,0.007570318877696991,0.4003453850746155,0.4004194237516434,1.0082000001077063e-05,-0.003512208971127305,0.01890597315876568,0.9998150971890069,0.4004194237516434,-0.003784514844784481
15.095090022,0.11004159599542618,-0.020049428567290306,0.9283708930015564,0.1119234710931778,-0.02821539342403412,0.5281633138656616,-0.0018818750977516174,0.008165964856743813,0.4002075791358948,0.40029530453621187,1.6084999998611238e-05,-0.0047012170176015085,0.02039985171998213,0.9997808482904421,0.40029530453621187,-0.003908634060216021
15.104423815,0.11027192324399948,-0.020277779549360275,0.9308760166168213,0.11221060156822205,-0.028930122032761574,0.5304507613182068,-0.0019386783242225647,0.008652342483401299,0.4004252552986145,0.40052341577622586,4.529399999952943e-05,-0.004840362005964996,0.021602588369603336,0.9997549195034674,0.40052341577622586,-0.003680522820202037
15.112711184,0.11044890433549881,-0.020497344434261322,0.9334362745285034,0.11248473823070526,-0.029534155502915382,0.5330299735069275,-0.0020358338952064514,0.00903681106865406,0.4004063010215759,0.40051343856569943,5.97899999910112e-06,-0.005083060140246698,0.022563065801278176,0.9997324995023708,0.40051343856569943,-0.0036905000307284608
15.122181845,0.11064999550580978,-0.020588845014572144,0.9357550144195557,0.11273592710494995,-0.030019544064998627,0.5353568196296692,-0.0020859315991401672,0.009430699050426483,0.4003981947898865,0.40051467337192015,2.1910000000957552e-06,-0.0052081277861277244,0.02354645079799382,0.9997091777410974,0.40051467337192015,-0.003689265224507743
15.132585607,0.11083954572677612,-0.020706243813037872,0.9382392764091492,0.11296694725751877,-0.03025754541158676,0.5378068089485168,-0.0021274015307426453,0.00955130159854889,0.4004324674606323,0.40055201184878575,6.826999999987038e-06,-0.005311174249065489,0.023845346711564252,0.9997015508982176,0.40055201184878575,-0.0036519267476421424
15.144671781,0.11093820631504059,-0.02089683525264263,0.9406768679618835,0.11317766457796097,-0.030410172417759895,0.5403487682342529,-0.0022394582629203796,0.009513337165117264,0.4003280997276306,0.400447382547151,8.947999999620038e-06,-0.0055923908121854006,0.02375677199986969,0.999702126110148,0.400447382547151,-0.0037565560492768824
