t,pose_x,pose_y,pose_z,point_x,point_y,point_z,dx,dy,dz,norm,dt,ux,uy,uz,l,l_err
15.005932724000001,0.013135755434632301,0.0062622008845210075,1.200111746788025,0.021868770942091942,0.017564091831445694,0.8977758884429932,-0.00873301550745964,-0.011301890946924686,0.30233585834503174,0.3026730406561787,7.045999998567254e-06,-0.028852967837924834,-0.03734026301920647,0.9988859849875761,0.3026730406561787,0.0004935544783139512
15.013708574,0.013133345171809196,0.006081341300159693,1.2007235288619995,0.022363657131791115,0.016969863325357437,0.8987292647361755,-0.009230311959981918,-0.010888522025197744,0.301994264125824,0.3023314309423844,7.708000000050674e-06,-0.030530441149339012,-0.03601518370504051,0.9988847774923386,0.3023314309423844,0.00015194476451962924
15.019989431,0.013065633364021778,0.0059481048956513405,1.2013016939163208,0.022548189386725426,0.01638094335794449,0.8996970653533936,-0.009482556022703648,-0.010432838462293148,0.30160462856292725,0.30193395794061545,3.7159999983771286e-06,-0.03140606007810715,-0.03455337893575086,0.9989092668478416,0.30193395794061545,-0.00024552823724932615
15.030063443,0.013111894950270653,0.005858136340975761,1.2018409967422485,0.02298096939921379,0.015628162771463394,0.9006664156913757,-0.009869074448943138,-0.009770026430487633,0.3011745810508728,0.3014945775931964,5.615000000958048e-06,-0.03273383729726437,-0.03240531391470075,0.9989386325124713,0.3014945775931964,-0.0006849085846683534
15.039693284,0.013236945495009422,0.005817224737256765,1.2024009227752686,0.023429278284311295,0.01501485239714384,0.901462733745575,-0.010192332789301872,-0.009197627659887075,0.3009381890296936,0.3012511802777367,2.7545000000017694e-05,-0.033833337283210356,-0.030531424479092097,0.9989610289733819,0.3012511802777367,-0.0009283059001281013
15.049754547,0.013377812691032887,0.005792803131043911,1.2029417753219604,0.02387642301619053,0.01438452210277319,0.9022010564804077,-0.010498610325157642,-0.008591718971729279,0.30074071884155273,0.3010465386331199,1.2319000001426161e-05,-0.03487371212712102,-0.02853950425983756,0.998984144468308,0.3010465386331199,-0.0011329475447448556
15.060997444,0.013606777414679527,0.0057023740373551846,1.2034837007522583,0.024355297908186913,0.013571329414844513,0.9029746055603027,-0.010748520493507385,-0.007868955377489328,0.30050909519195557,0.30080420117514994,5.000000413701855e-09,-0.03573261427704868,-0.026159725651263274,0.9990189432792445,0.30080420117514994,-0.0013752850027148322
15.0709339,0.013762633316218853,0.005580545403063297,1.2040122747421265,0.024884749203920364,0.0126724261790514,0.9037511348724365,-0.011122115887701511,-0.007091880775988102,0.30026113986968994,0.30055074172359947,1.7529999993826095e-06,-0.03700578419443706,-0.02359628439217138,0.9990364294153835,0.30055074172359947,-0.0016287444542653073
15.081358706,0.013855363242328167,0.00539102777838707,1.2045221328735352,0.02535252273082733,0.011826279573142529,0.9045861959457397,-0.011497159488499165,-0.006435251794755459,0.2999359369277954,0.300225187821942,6.761999999937984e-06,-0.03829511964638329,-0.02143474983375508,0.999036553540877,0.300225187821942,-0.0019542983559227567
15.094025294,0.013840279541909695,0.00519390357658267,1.2051361799240112,0.0258125439286232,0.011026506312191486,0.9053528904914856,-0.011972264386713505,-0.005832602735608816,0.29978328943252563,0.300078947932377,4.515000000537839e-06,-0.0398970486573802,-0.01943689411002333,0.9990147309503432,0.300078947932377,-0.002100538245487782
