t,pose_x,pose_y,pose_z,point_x,point_y,point_z,dx,dy,dz,norm,dt,ux,uy,uz,l,l_err
15.000868733,0.004963233135640621,0.009806724265217781,1.2324172258377075,-0.0018111122772097588,0.02811981737613678,0.8881847858428955,0.00677434541285038,-0.018313093110919,0.344232439994812,0.3447857796949341,3.616999999067616e-06,0.019647983796908068,-0.05311440955344038,0.9983951202958204,0.3447857796949341,0.006045422235383402
15.010522243,0.005282870959490538,0.009652107954025269,1.2327489852905273,-0.0013246836606413126,0.02815890684723854,0.8887131810188293,0.00660755462013185,-0.018506798893213272,0.344035804271698,0.3445965699251894,5.559999999960041e-06,0.019174754471776446,-0.05370569677240557,0.9983726893926624,0.3445965699251894,0.005856212465638666
15.023704559,0.0055162785574793816,0.009593401104211807,1.233136773109436,-0.0007631515036337078,0.02819446660578251,0.8892857432365417,0.006279430061113089,-0.0186010655015707,0.3438510298728943,0.34441103586316185,2.9739999991562627e-06,0.018232371809386427,-0.05400833180316876,0.9983740184490195,0.34441103586316185,0.005670678403611129
15.029405846,0.005654692649841309,0.00955113023519516,1.2335400581359863,-0.0002781246439553797,0.02819794788956642,0.8897188305854797,0.005932817293796688,-0.01864681765437126,0.3438212275505066,0.34437761054402793,6.30899999976009e-06,0.017227651020704757,-0.054146428465294515,0.9983843810500851,0.34437761054402793,0.005637253084477212
15.042083961,0.006054902449250221,0.009582648985087872,1.2337979078292847,0.0002477285743225366,0.028063584119081497,0.8901833295822144,0.005807173874927685,-0.018480935133993626,0.3436145782470703,0.34416020486940746,1.955000000108953e-06,0.01687346123335565,-0.053698640553187335,0.9984146144306714,0.34416020486940746,0.005419847409856737
15.049601729,0.006362389773130417,0.009656070731580257,1.234114646911621,0.0008503044373355806,0.02781648375093937,0.8906905651092529,0.005512085335794836,-0.018160413019359112,0.34342408180236816,0.34394808277933814,1.4399999983538692e-06,0.01602592254986095,-0.052799866981698015,0.9984765114178404,0.34394808277933814,0.005207725319787415
15.059682622,0.006642639636993408,0.009730820544064045,1.2344239950180054,0.0015437440015375614,0.027426866814494133,0.8914478421211243,0.005098895635455847,-0.017696046270430088,0.3429761528968811,0.34347021740793077,-1.000000082740371e-08,0.01484523366810584,-0.0515213412213058,0.998561550649782,0.34347021740793077,0.004729859948380044
15.069456426,0.006807372439652681,0.009809025563299656,1.234601616859436,0.0020491573959589005,0.027067791670560837,0.8920347690582275,0.004758215043693781,-0.01725876610726118,0.3425668478012085,0.3430343289386698,0.0,0.013870958799999547,-0.050312066902047085,0.9986372176251057,0.3430343289386698,0.004293971479119085
15.085411557,0.006965433247387409,0.009822024032473564,1.234869122505188,0.0025639350060373545,0.026602359488606453,0.8926911950111389,0.004401498241350055,-0.01678033545613289,0.3421779274940491,0.34261740602151497,8.06499999939092e-06,0.012846686023516444,-0.04897689131146814,0.9987172907162858,0.34261740602151497,0.003877048561964247
15.089613747,0.007399887312203646,0.009852787479758263,1.2351523637771606,0.003053623251616955,0.025996552780270576,0.8934640884399414,0.004346264060586691,-0.016143765300512314,0.34168827533721924,0.3420970456935951,1.1974999999608826e-05,0.01270476934921997,-0.04719060133296721,0.9988051041027054,0.3420970456935951,0.0033566882340443915
