t,pose_x,pose_y,pose_z,point_x,point_y,point_z,dx,dy,dz,norm,dt,ux,uy,uz,l,l_err
15.007094237,-0.0016284964513033628,-0.0077232676558196545,1.2744568586349487,-0.014592709951102734,0.00470125675201416,0.9349087476730347,0.01296421349979937,-0.012424524407833815,0.33954811096191406,0.3400225864501262,1.0452999999799317e-05,0.038127506866962015,-0.036540291448127725,0.9986045765572056,0.3400225864501262,-0.004005693383198783
15.017072676,-0.0015868465416133404,-0.007673376239836216,1.274284839630127,-0.01441191602498293,0.004167921841144562,0.935178279876709,0.012825069483369589,-0.011841298080980778,0.33910655975341797,0.33955552950186857,6.395999999853075e-06,0.03777016826138598,-0.0348729355058717,0.9986777722362252,0.33955552950186857,-0.004472750331456388
15.02720993,-0.0016208356246352196,-0.007604462094604969,1.2739999294281006,-0.014060966670513153,0.003730475902557373,0.9354270100593567,0.012440131045877934,-0.011334937997162342,0.3385729193687439,0.3389909429611831,8.068999999721882e-06,0.03669753220310201,-0.033437288613519904,0.9987668591119644,0.3389909429611831,-0.005037336872141862
15.039528261,-0.0015795211074873805,-0.00746680423617363,1.2737975120544434,-0.013614693656563759,0.003594989189878106,0.9354376792907715,0.012035172549076378,-0.011061793426051736,0.3383598327636719,0.33875446134323706,6.0600000004740195e-06,0.03552771674608869,-0.032654310683287405,0.9988350601258493,0.33875446134323706,-0.0052738184900879
15.048565555,-0.001503775711171329,-0.007264343090355396,1.2735991477966309,-0.013210643082857132,0.00367089849896729,0.9355799555778503,0.011706867371685803,-0.010935241589322686,0.3380191922187805,0.3383985882956842,9.47600000067439e-06,0.03459490605633566,-0.0323146785109155,0.9988788485235282,0.3383985882956842,-0.0056296915376407575
15.061512082,-0.0013596514472737908,-0.007011547684669495,1.2735316753387451,-0.012761657126247883,0.003977558575570583,0.93583744764328,0.011402005678974092,-0.010989106260240078,0.3376942276954651,0.33806531559557956,2.0885999999720184e-05,0.03372722711552602,-0.032505867219416604,0.9989023189218311,0.33806531559557956,-0.005962964237745394
15.069548591,-0.0015099275624379516,-0.006890525575727224,1.2734862565994263,-0.012278563342988491,0.00436876667663455,0.935890793800354,0.01076863578055054,-0.011259292252361774,0.33759546279907227,0.3379547775681208,9.14900000026364e-06,0.03186413240860289,-0.03331597302272865,0.998936796302647,0.3379547775681208,-0.006073502265204145
15.078378061,-0.001702670706436038,-0.0067901648581027985,1.273502230644226,-0.011921911500394344,0.004749381449073553,0.9359025359153748,0.010219240793958306,-0.011539546307176352,0.3375996947288513,0.33795139871347474,1.4693999998982576e-05,0.030238788278022434,-0.03414557936764133,0.9989593060245873,0.33795139871347474,-0.006076881119850219
15.08761384,-0.00179643789306283,-0.0067275697365403175,1.2734185457229614,-0.011643425561487675,0.0051370286382734776,0.935810387134552,0.009846987668424845,-0.011864598374813795,0.3376081585884094,0.3379600577082954,2.4349000000256638e-05,0.02913654274767614,-0.035106510678414325,0.9989587552970839,0.3379600577082954,-0.006068222125029554
15.097691608,-0.0018568553496152163,-0.006684395484626293,1.2733535766601562,-0.011412804946303368,0.005623547360301018,0.9356412291526794,0.009555949596688151,-0.012307942844927311,0.3377123475074768,0.3380716363269466,7.718000000878078e-06,0.028266049469606088,-0.036406316065582,0.9989372405701544,0.3380716363269466,-0.005956643506378367
15.10799878,-0.0018259045900776982,-0.006615934893488884,1.2732644081115723,-0.01132490485906601,0.006316374056041241,0.9355713725090027,0.009499000268988311,-0.012932308949530125,0.3376930356025696,0.3380740479767039,8.333999998555441e-06,0.028097395602642863,-0.03825288875891849,0.9988729913567321,0.3380740479767039,-0.005954231856621084
15.117739402,-0.0017132756765931845,-0.006295160390436649,1.2732701301574707,-0.011176047846674919,0.007105410564690828,0.9353939294815063,0.009462772170081735,-0.013400570955127478,0.33787620067596436,0.3382742176730157,6.9059999994181e-06,0.02797367246956044,-0.03961452057242153,0.9988233894980549,0.3382742176730157,-0.00575406216030927
15.127973004,-0.0017232720274478197,-0.006131415721029043,1.2732808589935303,-0.011090719141066074,0.00783664733171463,0.9350247979164124,0.009367447113618255,-0.013968063052743673,0.3382560610771179,0.33867391205446984,1.2074000000694696e-05,0.027659193047357197,-0.04124339831199385,0.9987662144544375,0.33867391205446984,-0.005354367778855118
15.140330115,-0.0015909610083326697,-0.005842488259077072,1.2732833623886108,-0.011285916902124882,0.00852444488555193,0.9346210956573486,0.009694955893792212,-0.014366933144629002,0.3386622667312622,0.3391054877841428,5.193999999875132e-06,0.028589793568789205,-0.04236715022958949,0.9986929699788205,0.3391054877841428,-0.0049227920491821675
15.147278718,-0.001741040963679552,-0.005599794443696737,1.2735127210617065,-0.011448679491877556,0.009168497286736965,0.9343078136444092,0.009707638528198004,-0.014768291730433702,0.33920490741729736,0.3396649965810528,5.2444999999679e-05,0.02858003805488244,-0.04347899218078424,0.9986454619451914,0.3396649965810528,-0.004363283252272143
15.156972077,-0.0017919164383783937,-0.005358267109841108,1.2734795808792114,-0.01168368011713028,0.009570921771228313,0.9340694546699524,0.009891763678751886,-0.014929188881069422,0.33941012620925903,0.33988227585843317,6.586999999669274e-06,0.0291034995978195,-0.0439245878396074,0.9986108435693458,0.33988227585843317,-0.004146003974891788
15.169205293,-0.0018800401594489813,-0.005212320480495691,1.2735185623168945,-0.012008951976895332,0.009735826402902603,0.9337826371192932,0.010128911817446351,-0.014948146883398294,0.3397359251976013,0.34021543295347934,3.652000000187172e-06,0.029772052753501536,-0.04393729806326066,0.9985905761190335,0.34021543295347934,-0.0038128468798456217
15.177996258,-0.0019080168567597866,-0.00504039041697979,1.2735276222229004,-0.012299858033657074,0.0097502451390028,0.9334304928779602,0.010391841176897287,-0.01479063555598259,0.3400971293449402,0.3405771728285158,-1.7579999997963114e-06,0.030512441836874633,-0.04342814708673923,0.9985905001219288,0.3405771728285158,-0.003451107004809162
15.18715987,-0.0019912177231162786,-0.004921059589833021,1.2735966444015503,-0.012581201270222664,0.009690430946648121,0.9330238699913025,0.010589983547106385,-0.014611490536481142,0.3405727744102478,0.34105052129665364,7.909999999000661e-06,0.031051069814653567,-0.0428425984541209,0.9985991902765916,0.34105052129665364,-0.0029777585366713155
15.19711331,-0.0018705271650105715,-0.004618383478373289,1.27362859249115,-0.012689528986811638,0.009527523070573807,0.9326746463775635,0.010819001821801066,-0.014145906548947096,0.3409539461135864,0.341418732413642,-6.000000496442226e-09,0.031688366204504055,-0.04143271943206907,0.9986386619832784,0.341418732413642,-0.002609547419682945
15.207308167,-0.0017934489296749234,-0.004290483426302671,1.2735941410064697,-0.012784624472260475,0.009256680496037006,0.9322759509086609,0.010991175542585552,-0.013547163922339678,0.34131819009780884,0.34176371732790867,-6.000000496442226e-09,0.03216015915475298,-0.03963897639064393,0.9986963881550002,0.34176371732790867,-0.00226456250541629
